 Trial_Robit               SWAT+ Oct 10 2019    MODULAR Rev 2019.60.1                                     
   jday   mon   day    yr   unit  gis_id  name                    flo_in          aqu_in          flo_out          peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len
                                                                    m^3/s           m^3/s           m^3/s          m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m
   365    12    31  2010      87      87  cha87                0.6528E+00     0.0000E+00     0.6528E+00     0.3434E+00     0.2972E-03     0.2849E+03     0.1486E-03     0.1486E-03    -0.2844E+03     0.2844E+03     0.0000E+00     0.5786E+00     0.5233E+00     0.2682E+02     0.3046E-01     0.2355E+00     0.0000E+00     0.3544E-01
   365    12    31  2010      88      88  cha88                0.6664E+00     0.0000E+00     0.6664E+00     0.3506E+00     0.1188E-03     0.2893E+03     0.5940E-04     0.5940E-04    -0.2887E+03     0.2887E+03     0.0000E+00     0.6173E+00     0.5904E+00     0.2124E+02     0.2513E-01     0.1888E+00     0.0000E+00     0.3092E-01
   365    12    31  2010      89      89  cha89                0.3748E+00     0.0000E+00     0.3748E+00     0.1972E+00     0.1719E-03     0.3070E+01     0.8597E-04     0.8597E-04    -0.3070E+01     0.3070E+01     0.0000E+00    -0.1533E-06     0.3754E+00     0.5612E+02     0.1110E-01     0.2639E-01     0.0000E+00    -0.1633E-07
   365    12    31  2010      90      90  cha90                0.7221E+00     0.0000E+00     0.7220E+00     0.3798E+00     0.6012E-05     0.8564E+03     0.3006E-05     0.3006E-05    -0.8557E+03     0.8557E+03     0.0000E+00     0.6801E+00     0.6124E+00     0.4513E+02     0.5130E-01     0.4469E+00     0.0000E+00     0.3205E-01
   365    12    31  2010      91      91  cha91                0.3245E+00     0.0000E+00     0.3245E+00     0.1707E+00     0.1408E-03     0.2452E+02     0.7038E-04     0.7038E-04    -0.2443E+02     0.2443E+02     0.0000E+00     0.9513E-01     0.3444E+00     0.5217E+02     0.2682E-01     0.1341E+00     0.0000E+00     0.1170E-01
   365    12    31  2011       1       1  cha01                0.2437E+02     0.0000E+00     0.2437E+02     0.1282E+02     0.5336E-03     0.1178E+03     0.2668E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1178E+03     0.5310E+01     0.3339E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.1517E+00
   365    12    31  2011       2       2  cha02                0.2224E+02     0.0000E+00     0.2224E+02     0.1170E+02     0.9314E-03     0.4951E-03     0.4657E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2938E-04     0.5049E+01     0.3229E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.4115E-07
   365    12    31  2011       3       3  cha03                0.2088E+02     0.0000E+00     0.2088E+02     0.1098E+02     0.9006E-04    -0.3697E-04     0.4503E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.8200E-04     0.4881E+01     0.8055E+01     0.1000E-02     0.0000E+00     0.0000E+00    -0.1215E-06
   365    12    31  2011       4       4  cha04                0.1478E+02     0.0000E+00     0.1478E+02     0.7777E+01     0.1322E-03     0.1987E+02     0.6609E-04     0.6609E-04    -0.1987E+02     0.1987E+02     0.0000E+00    -0.2737E-04     0.4042E+01     0.5842E+01     0.1233E-02     0.3794E-02     0.0000E+00    -0.5552E-07
   365    12    31  2011       5       5  cha05                0.1444E+02     0.0000E+00     0.1444E+02     0.7598E+01     0.2117E-03     0.3976E+02     0.1059E-03     0.1059E-03    -0.3976E+02     0.3976E+02     0.0000E+00    -0.2904E-04     0.3968E+01     0.4525E+01     0.1570E-02     0.5755E-02     0.0000E+00    -0.6075E-07
   365    12    31  2011       6       6  cha06                0.1291E+02     0.0000E+00     0.1291E+02     0.6792E+01     0.5599E-03     0.7695E+03     0.2799E-03     0.2799E-03    -0.7695E+03     0.7695E+03     0.0000E+00    -0.3970E-04     0.3746E+01     0.1803E+02     0.3211E-02     0.5579E-01     0.0000E+00    -0.9145E-07
   365    12    31  2011       7       7  cha07                0.5950E+01     0.0000E+00     0.5950E+01     0.3130E+01     0.6814E-05     0.2693E-06     0.3407E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.3138E-05     0.2193E+01     0.1852E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.1764E-07
   365    12    31  2011       8       8  cha08                0.5573E+01     0.0000E+00     0.5573E+01     0.2932E+01     0.1029E-02     0.1780E+04     0.5143E-03     0.5143E-03    -0.1765E+04     0.1765E+04     0.0000E+00     0.1487E+02     0.2113E+01     0.2114E+02     0.1011E-01     0.1649E+00     0.0000E+00     0.8897E-01
   365    12    31  2011       9       9  cha09                0.1164E+01     0.0000E+00     0.1164E+01     0.6123E+00     0.3208E-03     0.1073E+03     0.1604E-03     0.1604E-03    -0.1055E+03     0.1055E+03     0.0000E+00     0.1779E+01     0.8028E+00     0.6721E+01     0.1225E-01     0.5979E-01     0.0000E+00     0.5340E-01
   365    12    31  2011      10      10  cha10                0.2035E+01     0.0000E+00     0.2035E+01     0.1071E+01     0.3664E-03     0.1904E-03     0.1832E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7176E-05     0.1119E+01     0.1183E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.1238E-06
   365    12    31  2011      11      11  cha11                0.8747E+00     0.0000E+00     0.8747E+00     0.4601E+00     0.1299E-05     0.3062E-05     0.6496E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2413E-05     0.6819E+00     0.8499E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.9504E-07
   365    12    31  2011      12      12  cha12                0.3597E+00     0.0000E+00     0.3597E+00     0.1892E+00     0.1339E-03     0.7996E+02     0.6696E-04     0.6696E-04    -0.7974E+02     0.7974E+02     0.0000E+00     0.2172E+00     0.4048E+00     0.3581E+02     0.3064E-01     0.1787E+00     0.0000E+00     0.2041E-01
   365    12    31  2011      13      13  cha13                0.1157E+01     0.0000E+00     0.1157E+01     0.6088E+00     0.8311E-03     0.5004E+03     0.4155E-03     0.4155E-03    -0.4986E+03     0.4986E+03     0.0000E+00     0.1766E+01     0.7990E+00     0.2131E+02     0.2919E-01     0.2013E+00     0.0000E+00     0.5344E-01
   365    12    31  2011      14      14  cha14                0.3664E+00     0.0000E+00     0.3664E+00     0.1927E+00     0.2165E-03     0.3153E+00     0.1083E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3151E+00     0.4003E+00     0.5958E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.3017E-01
   365    12    31  2011      15      15  cha15                0.3614E+00     0.0000E+00     0.3614E+00     0.1901E+00     0.2181E-03     0.1997E+03     0.1090E-03     0.1090E-03    -0.1994E+03     0.1994E+03     0.0000E+00     0.3088E+00     0.3972E+00     0.4112E+02     0.7636E-01     0.3508E+00     0.0000E+00     0.2994E-01
   365    12    31  2011      16      16  cha16                0.5873E+00     0.0000E+00     0.5873E+00     0.3090E+00     0.2396E-03     0.9091E+01     0.1198E-03     0.1198E-03    -0.8664E+01     0.8664E+01     0.0000E+00     0.4266E+00     0.5434E+00     0.1000E+01     0.7736E-02     0.1100E-01     0.0000E+00     0.2454E-01
   365    12    31  2011      17      17  cha17                0.1340E+00     0.0000E+00     0.1340E+00     0.7049E-01     0.1274E-06     0.3189E+02     0.6368E-07     0.6368E-07    -0.3181E+02     0.3181E+02     0.0000E+00     0.8658E-01     0.3674E+00     0.4259E+02     0.5643E-01     0.1581E+00     0.0000E+00     0.9559E-02
   365    12    31  2011      18      18  cha18                0.4735E+00     0.0000E+00     0.4735E+00     0.2491E+00     0.3443E-03     0.1134E+01     0.1721E-03     0.1721E-03    -0.1133E+01     0.1134E+01     0.0000E+00    -0.1029E-06     0.4679E+00     0.4967E+02     0.6534E-02     0.1106E-01     0.0000E+00    -0.7593E-08
   365    12    31  2011      19      19  cha19                0.4585E+00     0.0000E+00     0.4584E+00     0.2412E+00     0.3809E-03     0.1696E+03     0.1905E-03     0.1905E-03    -0.1692E+03     0.1692E+03     0.0000E+00     0.4225E+00     0.4597E+00     0.2489E+02     0.4167E-01     0.2082E+00     0.0000E+00     0.3212E-01
   365    12    31  2011      20      20  cha20                0.4585E+00     0.0000E+00     0.4585E+00     0.2412E+00     0.3799E-03     0.3579E+02     0.1899E-03     0.1899E-03    -0.3579E+02     0.3579E+02     0.0000E+00    -0.6520E-06     0.4597E+00     0.3916E+02     0.2807E-01     0.1220E+00     0.0000E+00    -0.4956E-07
   365    12    31  2011      21      21  cha21                0.3478E+02     0.0000E+00     0.3477E+02     0.1829E+02     0.2461E-03     0.5498E-04     0.1231E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.6808E-04     0.6575E+01     0.3850E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.6140E-07
   365    12    31  2011      22      22  cha22                0.2662E+02     0.0000E+00     0.2662E+02     0.1400E+02     0.9281E-04     0.1117E-03     0.4641E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6534E-04     0.5569E+01     0.3447E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.7773E-07
   365    12    31  2011      23      23  cha23                0.1194E+02     0.0000E+00     0.1194E+02     0.6279E+01     0.1364E-03     0.5132E+01     0.6822E-04     0.6822E-04    -0.5132E+01     0.5132E+01     0.0000E+00    -0.1831E-04     0.3599E+01     0.1942E+01     0.1340E-02     0.1663E-02     0.0000E+00    -0.4507E-07
   365    12    31  2011      24      24  cha24                0.1091E+02     0.0000E+00     0.1091E+02     0.5736E+01     0.1788E-03     0.2793E+02     0.8938E-04     0.8938E-04    -0.2793E+02     0.2793E+02     0.0000E+00    -0.2684E-05     0.3423E+01     0.1169E+02     0.1413E-02     0.5702E-02     0.0000E+00    -0.7185E-08
   365    12    31  2011      25      25  cha25                0.7594E+01     0.0000E+00     0.7594E+01     0.3994E+01     0.5443E-07     0.1183E-05     0.2722E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1156E-05     0.2708E+01     0.2131E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.4572E-08
   365    12    31  2011      26      26  cha26                0.1022E+02     0.0000E+00     0.1022E+02     0.5374E+01     0.5798E-07     0.6671E+01     0.2899E-07     0.2899E-07    -0.6671E+01     0.6671E+01     0.0000E+00    -0.6932E-06     0.3313E+01     0.4897E+01     0.1281E-02     0.2027E-02     0.0000E+00    -0.1960E-08
   365    12    31  2011      27      27  cha27                0.9967E+01     0.0000E+00     0.9967E+01     0.5243E+01     0.9100E-08     0.1370E+01     0.4550E-08     0.4550E-08    -0.1370E+01     0.1370E+01     0.0000E+00     0.2436E-05     0.3229E+01     0.1101E+01     0.1200E-02     0.1011E-02     0.0000E+00     0.7185E-08
   365    12    31  2011      28      28  cha28                0.9358E+01     0.0000E+00     0.9358E+01     0.4922E+01     0.1308E-04     0.1323E-04     0.6538E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6688E-05     0.3119E+01     0.1162E+01     0.1000E-02     0.0000E+00     0.0000E+00     0.2090E-07
   365    12    31  2011      29      29  cha29                0.4164E+00     0.0000E+00     0.4164E+00     0.2190E+00     0.2689E-03     0.5174E+02     0.1344E-03     0.1344E-03    -0.5133E+02     0.5133E+02     0.0000E+00     0.4131E+00     0.4270E+00     0.3121E+01     0.2001E-01     0.5517E-01     0.0000E+00     0.3550E-01
   365    12    31  2011      30      30  cha30                0.7170E+01     0.0000E+00     0.7170E+01     0.3772E+01     0.5761E-05     0.8467E-05     0.2881E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5586E-05     0.2631E+01     0.2091E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.2319E-07
   365    12    31  2011      31      31  cha31                0.6761E+01     0.0000E+00     0.6760E+01     0.3556E+01     0.2108E-03     0.8375E-04     0.1054E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.2166E-04     0.2555E+01     0.2050E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.9439E-07
   365    12    31  2011      32      32  cha32                0.4737E+01     0.0000E+00     0.4737E+01     0.2492E+01     0.1302E-03     0.5187E-04     0.6511E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.1324E-04     0.2137E+01     0.1820E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.7773E-07
   365    12    31  2011      33      33  cha33                0.1673E+01     0.0000E+00     0.1673E+01     0.8801E+00     0.5121E-04     0.2036E-04     0.2561E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.5243E-05     0.1016E+01     0.1109E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.1063E-06
   365    12    31  2011      34      34  cha34                0.3384E+01     0.0000E+00     0.3384E+01     0.1780E+01     0.1380E-03     0.4645E+02     0.6901E-04     0.6901E-04    -0.4645E+02     0.4645E+02     0.0000E+00    -0.8568E-05     0.1594E+01     0.5366E+01     0.3700E-02     0.1656E-01     0.0000E+00    -0.8198E-07
   365    12    31  2011      35      35  cha35                0.4020E+01     0.0000E+00     0.4020E+01     0.2115E+01     0.2041E-04     0.7877E+03     0.1021E-04     0.1021E-04    -0.7802E+03     0.7802E+03     0.0000E+00     0.7521E+01     0.1973E+01     0.3632E+02     0.9247E-02     0.1460E+00     0.0000E+00     0.5043E-01
   365    12    31  2011      36      36  cha36                0.1200E+01     0.0000E+00     0.1200E+01     0.6312E+00     0.2219E-03     0.1343E+01     0.1110E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1343E+01     0.8311E+00     0.9697E-01     0.1000E-04     0.0000E+00     0.0000E+00     0.3805E-01
   365    12    31  2011      37      37  cha37                0.5751E+00     0.0000E+00     0.5751E+00     0.3025E+00     0.2483E-03     0.3344E+03     0.1242E-03     0.1242E-03    -0.3340E+03     0.3340E+03     0.0000E+00     0.4105E+00     0.5372E+00     0.4877E+02     0.4352E-01     0.3480E+00     0.0000E+00     0.2407E-01
   365    12    31  2011      38      38  cha38                0.7840E+00     0.0000E+00     0.7839E+00     0.4124E+00     0.6344E-03     0.2871E+03     0.3172E-03     0.3172E-03    -0.2861E+03     0.2861E+03     0.0000E+00     0.9477E+00     0.6339E+00     0.3877E+02     0.4444E-01     0.2846E+00     0.0000E+00     0.4216E-01
   365    12    31  2011      39      39  cha39                0.2744E+00     0.0000E+00     0.2744E+00     0.1444E+00     0.1991E-03     0.3175E+01     0.9957E-04     0.9957E-04    -0.3175E+01     0.3175E+01     0.0000E+00     0.4117E-06     0.3377E+00     0.2391E+01     0.1148E-01     0.1778E-01     0.0000E+00     0.5234E-07
   365    12    31  2011      40      40  cha40                0.8147E+00     0.0000E+00     0.8146E+00     0.4285E+00     0.7251E-04     0.1816E+02     0.3626E-04     0.3626E-04    -0.1754E+02     0.1754E+02     0.0000E+00     0.6207E+00     0.6988E+00     0.1090E+02     0.7544E-02     0.2373E-01     0.0000E+00     0.2347E-01
   365    12    31  2011      41      41  cha41                0.4254E+00     0.0000E+00     0.4253E+00     0.2237E+00     0.3678E-03     0.1017E+03     0.1839E-03     0.1839E-03    -0.1017E+03     0.1017E+03     0.0000E+00    -0.5452E-06     0.4400E+00     0.4737E+02     0.5135E-01     0.2562E+00     0.0000E+00    -0.4458E-07
   365    12    31  2011      42      42  cha42                0.2989E+00     0.0000E+00     0.2989E+00     0.1572E+00     0.2549E-03     0.4805E+01     0.1275E-03     0.1275E-03    -0.4805E+01     0.4805E+01     0.0000E+00    -0.8203E-06     0.3560E+00     0.8077E+01     0.1365E-01     0.2552E-01     0.0000E+00    -0.9545E-07
   365    12    31  2011      43      43  cha43                0.1878E+00     0.0000E+00     0.1878E+00     0.9880E-01     0.6618E-07     0.1190E+02     0.3309E-07     0.3309E-07    -0.1185E+02     0.1185E+02     0.0000E+00     0.4866E-01     0.4033E+00     0.1255E+02     0.1419E-01     0.3256E-01     0.0000E+00     0.4601E-02
   365    12    31  2011      44      44  cha44                0.2343E+00     0.0000E+00     0.2343E+00     0.1232E+00     0.1392E-03     0.4542E-01     0.6962E-04     0.6962E-04    -0.4528E-01     0.4535E-01     0.0000E+00    -0.4328E-07     0.3024E+00     0.5938E+01     0.3713E-02     0.1368E-02     0.0000E+00    -0.6614E-08
   365    12    31  2011      45      45  cha45                0.3527E+00     0.0000E+00     0.3527E+00     0.1855E+00     0.1434E-03     0.3884E+01     0.7169E-04     0.7169E-04    -0.3883E+01     0.3883E+01     0.0000E+00    -0.2874E-06     0.4003E+00     0.2980E+02     0.1052E-01     0.2215E-01     0.0000E+00    -0.2752E-07
   365    12    31  2011      46      46  cha46                0.4532E+00     0.0000E+00     0.4532E+00     0.2384E+00     0.1819E-03     0.2832E+02     0.9097E-04     0.9097E-04    -0.2803E+02     0.2803E+02     0.0000E+00     0.2889E+00     0.4652E+00     0.1400E+02     0.1323E-01     0.5373E-01     0.0000E+00     0.2153E-01
   365    12    31  2011      47      47  cha47                0.2341E+00     0.0000E+00     0.2341E+00     0.1232E+00     0.2084E-03     0.1323E+01     0.1042E-03     0.1042E-03    -0.1323E+01     0.1323E+01     0.0000E+00     0.4404E-07     0.3078E+00     0.4927E+02     0.1299E-01     0.1962E-01     0.0000E+00     0.6532E-08
   365    12    31  2011      48      48  cha48                0.3592E+00     0.0000E+00     0.3592E+00     0.1889E+00     0.2546E-03     0.3012E+02     0.1273E-03     0.1273E-03    -0.2979E+02     0.2979E+02     0.0000E+00     0.3308E+00     0.3911E+00     0.4989E+01     0.2228E-01     0.5763E-01     0.0000E+00     0.3292E-01
   365    12    31  2011      49      49  cha49                0.3086E+00     0.0000E+00     0.3086E+00     0.1623E+00     0.2140E-04     0.8258E+02     0.1070E-04     0.1070E-04    -0.8241E+02     0.8241E+02     0.0000E+00     0.1698E+00     0.4256E+00     0.4755E+02     0.3497E-01     0.1950E+00     0.0000E+00     0.1468E-01
   365    12    31  2011      50      50  cha50                0.3883E+00     0.0000E+00     0.3883E+00     0.2043E+00     0.1506E-03     0.2179E+02     0.7531E-04     0.7531E-04    -0.2156E+02     0.2156E+02     0.0000E+00     0.2299E+00     0.4241E+00     0.7655E+01     0.1242E-01     0.3924E-01     0.0000E+00     0.1998E-01
   365    12    31  2011      51      51  cha51                0.3258E+00     0.0000E+00     0.3258E+00     0.1714E+00     0.1331E-03     0.2364E+01     0.6653E-04     0.6653E-04    -0.2189E+01     0.2189E+01     0.0000E+00     0.1749E+00     0.3817E+00     0.4852E+00     0.9279E-02     0.5665E-02     0.0000E+00     0.1812E-01
   365    12    31  2011      52      52  cha52                0.4534E+00     0.0000E+00     0.4534E+00     0.2385E+00     0.2994E-03     0.1782E+03     0.1497E-03     0.1497E-03    -0.1778E+03     0.1778E+03     0.0000E+00     0.4333E+00     0.4555E+00     0.4085E+02     0.6066E-01     0.3058E+00     0.0000E+00     0.3345E-01
   365    12    31  2011      53      53  cha53                0.3810E+02     0.0000E+00     0.3810E+02     0.2004E+02     0.6441E-04     0.4828E-04     0.3221E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1607E-04     0.6998E+01     0.4014E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.1306E-07
   365    12    31  2011      54      54  cha54                0.3579E+02     0.0000E+00     0.3579E+02     0.1883E+02     0.2503E-03     0.1726E-03     0.1252E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4741E-04     0.6665E+01     0.3885E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.4180E-07
   365    12    31  2011      55      55  cha55                0.8567E+01     0.0000E+00     0.8567E+01     0.4506E+01     0.3713E-04     0.1754E+03     0.1857E-04     0.1857E-04    -0.1754E+03     0.1754E+03     0.0000E+00    -0.3206E-04     0.2943E+01     0.1550E+02     0.2643E-02     0.2505E-01     0.0000E+00    -0.1104E-06
   365    12    31  2011      56      56  cha56                0.7041E+01     0.0000E+00     0.7041E+01     0.3704E+01     0.1079E-04     0.1971E+02     0.5397E-05     0.5397E-05    -0.1971E+02     0.1971E+02     0.0000E+00     0.2512E-05     0.2579E+01     0.6479E+01     0.1894E-02     0.5440E-02     0.0000E+00     0.1078E-07
   365    12    31  2011      57      57  cha57                0.4147E+01     0.0000E+00     0.4147E+01     0.2182E+01     0.9969E-04     0.9062E+01     0.4984E-04     0.4984E-04    -0.9062E+01     0.9062E+01     0.0000E+00     0.1791E-04     0.1941E+01     0.5500E+01     0.2219E-02     0.4234E-02     0.0000E+00     0.1235E-06
   365    12    31  2011      58      58  cha58                0.2551E+01     0.0000E+00     0.2551E+01     0.1342E+01     0.5045E-03     0.5076E+03     0.2522E-03     0.2522E-03    -0.5038E+03     0.5038E+03     0.0000E+00     0.3848E+01     0.1313E+01     0.2068E+02     0.1007E-01     0.1252E+00     0.0000E+00     0.5083E-01
   365    12    31  2011      59      59  cha59                0.2029E+01     0.0000E+00     0.2029E+01     0.1067E+01     0.1437E-05     0.9491E+03     0.7185E-06     0.7185E-06    -0.9465E+03     0.9465E+03     0.0000E+00     0.2628E+01     0.1455E+01     0.3816E+01     0.6386E-02     0.4676E-01     0.0000E+00     0.2927E-01
   365    12    31  2011      60      60  cha60                0.2893E+01     0.0000E+00     0.2893E+01     0.1522E+01     0.2590E-04     0.5422E+00     0.1295E-04     0.1295E-04    -0.5422E+00     0.5422E+00     0.0000E+00     0.9747E-06     0.1461E+01     0.1964E+01     0.1972E-02     0.1129E-02     0.0000E+00     0.1078E-07
   365    12    31  2011      61      61  cha61                0.2221E+01     0.0000E+00     0.2221E+01     0.1168E+01     0.1061E-03     0.1419E+02     0.5304E-04     0.5304E-04    -0.1419E+02     0.1419E+02     0.0000E+00    -0.5612E-05     0.1207E+01     0.7030E+01     0.3620E-02     0.1066E-01     0.0000E+00    -0.8541E-07
   365    12    31  2011      62      62  cha62                0.1851E+01     0.0000E+00     0.1851E+01     0.9738E+00     0.5325E-03     0.8304E+03     0.2662E-03     0.2662E-03    -0.8280E+03     0.8280E+03     0.0000E+00     0.2395E+01     0.1083E+01     0.2471E+02     0.1632E-01     0.1964E+00     0.0000E+00     0.4366E-01
   365    12    31  2011      63      63  cha63                0.9220E+00     0.0000E+00     0.9219E+00     0.4850E+00     0.1521E-03     0.1193E+02     0.7603E-04     0.7603E-04    -0.1193E+02     0.1193E+02     0.0000E+00     0.3664E-05     0.7061E+00     0.4289E+01     0.6485E-02     0.1669E-01     0.0000E+00     0.1362E-06
   365    12    31  2011      64      64  cha64                0.7674E+00     0.0000E+00     0.7673E+00     0.4037E+00     0.4127E-04     0.4814E+03     0.2064E-04     0.2064E-04    -0.4808E+03     0.4808E+03     0.0000E+00     0.5405E+00     0.7369E+00     0.2512E+02     0.2379E-01     0.2028E+00     0.0000E+00     0.1871E-01
   365    12    31  2011      65      65  cha65                0.2485E+01     0.0000E+00     0.2485E+01     0.1307E+01     0.3728E-05    -0.3571E-07     0.1864E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00    -0.1900E-05     0.1555E+01     0.1472E+00     0.1000E-04     0.0000E+00     0.0000E+00    -0.1894E-07
   365    12    31  2011      66      66  cha66                0.1705E+01     0.0000E+00     0.1705E+01     0.8966E+00     0.8088E-07     0.1245E+02     0.4044E-07     0.4044E-07    -0.1245E+02     0.1245E+02     0.0000E+00     0.7040E-05     0.1225E+01     0.1194E+02     0.4012E-02     0.9441E-02     0.0000E+00     0.1045E-06
   365    12    31  2011      67      67  cha67                0.7288E+00     0.0000E+00     0.7288E+00     0.3834E+00     0.1819E-05     0.1110E+03     0.9096E-06     0.9096E-06    -0.1105E+03     0.1105E+03     0.0000E+00     0.5137E+00     0.7689E+00     0.2550E+02     0.1366E-01     0.9612E-01     0.0000E+00     0.1657E-01
   365    12    31  2011      68      68  cha68                0.8212E+00     0.0000E+00     0.8211E+00     0.4320E+00     0.9985E-05     0.6482E+02     0.4992E-05     0.4992E-05    -0.6420E+02     0.6420E+02     0.0000E+00     0.6279E+00     0.7580E+00     0.1382E+02     0.9720E-02     0.5277E-01     0.0000E+00     0.2074E-01
   365    12    31  2011      69      69  cha69                0.3427E+00     0.0000E+00     0.3426E+00     0.1803E+00     0.2060E-05     0.1088E+03     0.1030E-05     0.1030E-05    -0.1087E+03     0.1087E+03     0.0000E+00     0.1653E+00     0.4882E+00     0.2015E+02     0.2209E-01     0.1233E+00     0.0000E+00     0.1137E-01
   365    12    31  2011      70      70  cha70                0.1996E+00     0.0000E+00     0.1996E+00     0.1050E+00     0.1124E-05     0.1141E+01     0.5622E-06     0.5622E-06    -0.1068E+01     0.1068E+01     0.0000E+00     0.7373E-01     0.3527E+00     0.5813E+01     0.9379E-02     0.6263E-02     0.0000E+00     0.8712E-02
   365    12    31  2011      71      71  cha71                0.1175E+00     0.0000E+00     0.1175E+00     0.6183E-01     0.4233E-07     0.5759E-01     0.2117E-07     0.2117E-07    -0.5759E-01     0.5759E-01     0.0000E+00    -0.5023E-07     0.3024E+00     0.5171E+02     0.8032E-02     0.1231E-02     0.0000E+00    -0.7675E-08
   365    12    31  2011      72      72  cha72                0.6292E+00     0.0000E+00     0.6292E+00     0.3310E+00     0.1143E-04     0.9414E+03     0.5714E-05     0.5714E-05    -0.9410E+03     0.9410E+03     0.0000E+00     0.4558E+00     0.6516E+00     0.4699E+02     0.5084E-01     0.4365E+00     0.0000E+00     0.1937E-01
   365    12    31  2011      73      73  cha73                0.3685E+00     0.0000E+00     0.3685E+00     0.1938E+00     0.2234E-05     0.3116E+02     0.1117E-05     0.1117E-05    -0.3098E+02     0.3098E+02     0.0000E+00     0.1847E+00     0.5105E+00     0.1156E+02     0.1265E-01     0.4657E-01     0.0000E+00     0.1179E-01
   365    12    31  2011      74      74  cha74                0.7003E+00     0.0000E+00     0.7003E+00     0.3684E+00     0.5956E-06     0.6021E+03     0.2978E-06     0.2978E-06    -0.6016E+03     0.6016E+03     0.0000E+00     0.5011E+00     0.7450E+00     0.3381E+02     0.2994E-01     0.2620E+00     0.0000E+00     0.1704E-01
   365    12    31  2011      75      75  cha75                0.2298E+00     0.0000E+00     0.2298E+00     0.1209E+00     0.8513E-04     0.2947E+02     0.4256E-04     0.4256E-04    -0.2936E+02     0.2936E+02     0.0000E+00     0.1046E+00     0.3096E+00     0.5046E+02     0.3294E-01     0.1531E+00     0.0000E+00     0.1536E-01
   365    12    31  2011      76      76  cha76                0.2986E+00     0.0000E+00     0.2986E+00     0.1571E+00     0.1216E-03     0.3427E+01     0.6079E-04     0.6079E-04    -0.3273E+01     0.3274E+01     0.0000E+00     0.1535E+00     0.3626E+00     0.6362E+01     0.9978E-02     0.1458E-01     0.0000E+00     0.1733E-01
   365    12    31  2011      77      77  cha77                0.1553E+00     0.0000E+00     0.1553E+00     0.8167E-01     0.9207E-06     0.5903E-01     0.4603E-06     0.4603E-06    -0.5903E-01     0.5903E-01     0.0000E+00     0.2051E-07     0.3042E+00     0.2811E+01     0.5634E-02     0.1254E-02     0.0000E+00     0.3103E-08
   365    12    31  2011      78      78  cha78                0.2364E+00     0.0000E+00     0.2364E+00     0.1243E+00     0.2110E-03     0.5138E+01     0.1055E-03     0.1055E-03    -0.5137E+01     0.5138E+01     0.0000E+00     0.2496E-06     0.3096E+00     0.5118E+02     0.2208E-01     0.5354E-01     0.0000E+00     0.3666E-07
   365    12    31  2011      79      79  cha79                0.8824E+00     0.0000E+00     0.8823E+00     0.4641E+00     0.6715E-04     0.2481E+03     0.3358E-04     0.3358E-04    -0.2473E+03     0.2473E+03     0.0000E+00     0.8203E+00     0.7970E+00     0.2318E+02     0.1661E-01     0.1294E+00     0.0000E+00     0.2492E-01
